balPayments,expDir,expWgt,hsCode,impDir,impWgt,statKor,year
-998602,0,0,0101299000,998602,16500,기타,2015.07
-1019324,0,0,0103100000,1019324,45880,번식용,2015.07
-1368272,0,0,0105111000,1368272,6914,번식용,2015.07
-166477,0,0,0105131000,166477,269,번식용,2015.07
-253473,0,0,0105991010,253473,265,번식용,2015.07
-406467,0,0,0106110000,406467,442,영장류,2015.07
100,100,1,0106149000,0,0,기타,2015.07
-147470,35265,1663,0106191000,182735,2562,개,2015.07
-4136,0,0,0106195090,4136,55,기타,2015.07
-676614,25358,594,0106199000,701972,4193,기타,2015.07
-13958,0,0,0106201000,13958,611,뱀,2015.07
-125901,0,0,0106202000,125901,10539,자라,2015.07
-112273,100,1,0106203000,112373,256,거북,2015.07
-10764,4750,4,0106209000,15514,29,기타,2015.07
-54591,0,0,0106320000,54591,139,앵무류[패럿류(parrots)ㆍ패러키트류(parakeets)ㆍ금강앵무류ㆍ유황앵무류를 포함한다],2015.07
-29263,0,0,0106419000,29263,1847,기타,2015.07
-3267,0,0,0106490000,3267,45,기타,2015.07
-6452,0,0,0106901000,6452,136,양서류,2015.07
-625047,6737,148,0106903010,631784,43465,갯지렁이,2015.07
-5434,0,0,0106903090,5434,173,기타,2015.07
-6618,5,1,0106909000,6623,277,기타,2015.07
-248523,0,0,0101291000,248523,4500,경주말,2015.08
-76184,0,0,0101299000,76184,3500,기타,2015.08
-331144,0,0,0103100000,331144,16760,번식용,2015.08
-1976931,12660,96,0105111000,1989591,13606,번식용,2015.08
-23671,0,0,0105119000,23671,396,기타,2015.08
-263020,0,0,0106110000,263020,300,영장류,2015.08
-141855,37364,1592,0106191000,179219,1896,개,2015.08
-22500,0,0,0106195010,22500,186,번식용,2015.08
-2250,0,0,0106195090,2250,20,기타,2015.08
-399739,20771,507,0106199000,420510,2367,기타,2015.08
-15845,0,0,0106201000,15845,48,뱀,2015.08
-80607,0,0,0106202000,80607,6956,자라,2015.08
-64074,100,1,0106203000,64174,72,거북,2015.08
-31577,0,0,0106209000,31577,116,기타,2015.08
-120480,0,0,0106320000,120480,135,앵무류[패럿류(parrots)ㆍ패러키트류(parakeets)ㆍ금강앵무류ㆍ유황앵무류를 포함한다],2015.08
-7209,0,0,0106390000,7209,30,기타,2015.08
-21150,0,0,0106419000,21150,1233,기타,2015.08
-2469,0,0,0106490000,2469,23,기타,2015.08
-7895,0,0,0106901000,7895,80,양서류,2015.08
-775500,3672,81,0106903010,779172,53526,갯지렁이,2015.08
-7024,0,0,0106903090,7024,66,기타,2015.08
-10539,0,0,0106909000,10539,366,기타,2015.08
-183361,0,0,0101291000,183361,7500,경주말,2015.09
-102573,0,0,0101299000,102573,3000,기타,2015.09
-630000,0,0,0102211000,630000,4264,젖소,2015.09
-448491,0,0,0103100000,448491,16020,번식용,2015.09
-4932,0,0,0103910000,4932,21,중량이 50킬로그램 미만인 것,2015.09
-537576,0,0,0105111000,537576,4096,번식용,2015.09
-208202,0,0,0105131000,208202,239,번식용,2015.09
-80382,0,0,0106110000,80382,100,영장류,2015.09
-126185,48700,5232,0106191000,174885,1560,개,2015.09
-481284,37971,722,0106199000,519255,2905,기타,2015.09
-40662,0,0,0106201000,40662,253,뱀,2015.09
-70708,0,0,0106202000,70708,6565,자라,2015.09
-51330,0,0,0106203000,51330,433,거북,2015.09
-61432,0,0,0106209000,61432,270,기타,2015.09
-50738,0,0,0106320000,50738,211,앵무류[패럿류(parrots)ㆍ패러키트류(parakeets)ㆍ금강앵무류ㆍ유황앵무류를 포함한다],2015.09
-71471,0,0,0106419000,71471,3789,기타,2015.09
-1168,0,0,0106490000,1168,6,기타,2015.09
-10590,0,0,0106901000,10590,161,양서류,2015.09
-770793,4360,96,0106903010,775153,52902,갯지렁이,2015.09
-1460,0,0,0106903020,1460,10,실지렁이,2015.09
-16956,0,0,0106903090,16956,15,기타,2015.09
-54189,0,0,0106909000,54189,1626,기타,2015.09
-571176,0,0,0101291000,571176,6500,경주말,2015.10
-68442,0,0,0101309000,68442,10200,기타,2015.10
-668199,0,0,0103100000,668199,28590,번식용,2015.10
-30937,0,0,0103910000,30937,192,중량이 50킬로그램 미만인 것,2015.10
-814423,14400,96,0105111000,828823,8573,번식용,2015.10
-49547,0,0,0105119000,49547,1056,기타,2015.10
-263010,0,0,0105131000,263010,422,번식용,2015.10
-383508,0,0,0106110000,383508,177,영장류,2015.10
-172887,34578,1250,0106191000,207465,1969,개,2015.10
-551268,31727,661,0106199000,582995,4029,기타,2015.10
-20168,0,0,0106201000,20168,1209,뱀,2015.10
-55493,0,0,0106202000,55493,4864,자라,2015.10
-61709,0,0,0106203000,61709,301,거북,2015.10
-18881,0,0,0106209000,18881,337,기타,2015.10
-36690,0,0,0106320000,36690,16,앵무류[패럿류(parrots)ㆍ패러키트류(parakeets)ㆍ금강앵무류ㆍ유황앵무류를 포함한다],2015.10
-10808,0,0,0106390000,10808,35,기타,2015.10
-78721,0,0,0106419000,78721,2394,기타,2015.10
-12117,526,6,0106490000,12643,20,기타,2015.10
-2912,0,0,0106901000,2912,177,양서류,2015.10
-781201,2043,45,0106903010,783244,53176,갯지렁이,2015.10
-122,0,0,0106903020,122,2,실지렁이,2015.10
-1706,0,0,0106903090,1706,69,기타,2015.10
-100318,0,0,0106909000,100318,2760,기타,2015.10
-182160,0,0,0101211000,182160,7066,농가 사육용,2015.11
-16531,0,0,0101219000,16531,500,기타,2015.11
-1166108,0,0,0101291000,1166108,16929,경주말,2015.11
-421965,0,0,0101299000,421965,6000,기타,2015.11
-217950,0,0,0103100000,217950,13879,번식용,2015.11
-1616666,0,0,0105111000,1616666,10630,번식용,2015.11
-55804,0,0,0105119000,55804,2171,기타,2015.11
-17000,0,0,0106110000,17000,109,영장류,2015.11
-242489,50634,1515,0106191000,293123,2743,개,2015.11
-535,0,0,0106195090,535,18,기타,2015.11
-567255,33532,712,0106199000,600787,2968,기타,2015.11
-30958,0,0,0106201000,30958,74,뱀,2015.11
-66992,0,0,0106202000,66992,5966,자라,2015.11
-38772,0,0,0106203000,38772,83,거북,2015.11
-63232,2200,6,0106209000,65432,654,기타,2015.11
-61622,0,0,0106320000,61622,120,앵무류[패럿류(parrots)ㆍ패러키트류(parakeets)ㆍ금강앵무류ㆍ유황앵무류를 포함한다],2015.11
-1994,0,0,0106390000,1994,20,기타,2015.11
-78010,0,0,0106419000,78010,3623,기타,2015.11
-2091,0,0,0106490000,2091,18,기타,2015.11
-10810,0,0,0106901000,10810,148,양서류,2015.11
-355679,1023,23,0106903010,356702,24661,갯지렁이,2015.11
-2862,0,0,0106903090,2862,5,기타,2015.11
-40329,0,0,0106909000,40329,1212,기타,2015.11
-4325353,0,0,0101211000,4325353,69828,농가 사육용,2015.12
-687262,0,0,0101219000,687262,10181,기타,2015.12
-365072,0,0,0101291000,365072,4541,경주말,2015.12
86667,130937,500,0101299000,44270,1500,기타,2015.12
-271812,0,0,0102211000,271812,1540,젖소,2015.12
-161802,0,0,0103100000,161802,13640,번식용,2015.12
-1012141,0,0,0105111000,1012141,6430,번식용,2015.12
-146163,0,0,0106110000,146163,28,영장류,2015.12
-128972,59304,1594,0106191000,188276,2104,개,2015.12
-499765,32107,715,0106199000,531872,3382,기타,2015.12
-12018,0,0,0106201000,12018,86,뱀,2015.12
-74668,0,0,0106202000,74668,6729,자라,2015.12
-66821,200,1,0106203000,67021,397,거북,2015.12
-26034,0,0,0106209000,26034,117,기타,2015.12
-42001,0,0,0106320000,42001,55,앵무류[패럿류(parrots)ㆍ패러키트류(parakeets)ㆍ금강앵무류ㆍ유황앵무류를 포함한다],2015.12
-38217,0,0,0106390000,38217,29,기타,2015.12
-49205,0,0,0106419000,49205,2282,기타,2015.12
-2885,0,0,0106490000,2885,21,기타,2015.12
-42650,0,0,0106901000,42650,4488,양서류,2015.12
-263532,2047,45,0106903010,265579,17912,갯지렁이,2015.12
-16145,0,0,0106903090,16145,14,기타,2015.12
-31905,0,0,0106909000,31905,492,기타,2015.12
-62191344,1129604,34217,-,63320948,1376277,-,총계
-708480,0,0,0101211000,708480,8600,농가 사육용,2016.01
-519540,0,0,0101219000,519540,3050,기타,2016.01
-43107,0,0,0101291000,43107,1000,경주말,2016.01
-60091,0,0,0101299000,60091,2500,기타,2016.01
-293413,0,0,0103100000,293413,9970,번식용,2016.01
-1555790,0,0,0105111000,1555790,4796,번식용,2016.01
-255000,0,0,0106110000,255000,448,영장류,2016.01
-12500,0,0,0106122000,12500,300,"물개, 바다사자와 바다코끼리(기각아목의 포유동물)",2016.01
-56,0,0,0106149000,56,5,기타,2016.01
-120575,38182,1553,0106191000,158757,1881,개,2016.01
-558205,29455,692,0106199000,587660,3362,기타,2016.01
-16623,0,0,0106201000,16623,56,뱀,2016.01
-75697,0,0,0106202000,75697,6698,자라,2016.01
-87237,0,0,0106203000,87237,188,거북,2016.01
-11650,700,6,0106209000,12350,36,기타,2016.01
-31497,0,0,0106320000,31497,82,앵무류[패럿류(parrots)ㆍ패러키트류(parakeets)ㆍ금강앵무류ㆍ유황앵무류를 포함한다],2016.01
-8742,0,0,0106390000,8742,70,기타,2016.01
-73279,0,0,0106419000,73279,4454,기타,2016.01
-2862,0,0,0106490000,2862,10,기타,2016.01
-39551,0,0,0106901000,39551,3644,양서류,2016.01
-160210,0,0,0106903010,160210,10410,갯지렁이,2016.01
-6873,0,0,0106903090,6873,23,기타,2016.01
-22975,0,0,0106909000,22975,1098,기타,2016.01
-896556,0,0,0101211000,896556,5500,농가 사육용,2016.02
-14473,0,0,0101219000,14473,1000,기타,2016.02
-965896,0,0,0101291000,965896,13500,경주말,2016.02
-86763,0,0,0101299000,86763,3000,기타,2016.02
-57751,0,0,0103100000,57751,14535,번식용,2016.02
-1549558,0,0,0105111000,1549558,7889,번식용,2016.02
-215000,0,0,0106110000,215000,245,영장류,2016.02
183,183,10,0106149000,0,0,기타,2016.02
-190547,56420,3221,0106191000,246967,2055,개,2016.02
-476293,26543,589,0106199000,502836,2358,기타,2016.02
-37696,0,0,0106201000,37696,29,뱀,2016.02
-49596,0,0,0106202000,49596,4735,자라,2016.02
-63995,0,0,0106203000,63995,3088,거북,2016.02
-14025,0,0,0106209000,14025,79,기타,2016.02
-111151,0,0,0106320000,111151,225,앵무류[패럿류(parrots)ㆍ패러키트류(parakeets)ㆍ금강앵무류ㆍ유황앵무류를 포함한다],2016.02
-30019,0,0,0106390000,30019,175,기타,2016.02
-118396,0,0,0106419000,118396,6031,기타,2016.02
-839,0,0,0106490000,839,16,기타,2016.02
-16861,0,0,0106901000,16861,546,양서류,2016.02
-208675,0,0,0106903010,208675,13313,갯지렁이,2016.02
-240,0,0,0106903090,240,0,기타,2016.02
-65769,0,0,0106909000,65769,2759,기타,2016.02
-20000,0,0,0101211000,20000,450,농가 사육용,2016.03
-2332393,0,0,0101291000,2332393,34100,경주말,2016.03
-97523,0,0,0101299000,97523,3000,기타,2016.03
-370418,0,0,0103100000,370418,24000,번식용,2016.03
-1196438,14820,96,0105111000,1211258,4152,번식용,2016.03
-95826,0,0,0105119000,95826,3546,기타,2016.03
-10673,0,0,0105131000,10673,119,번식용,2016.03
-17000,0,0,0106110000,17000,130,영장류,2016.03
-27332,0,0,0106130000,27332,383,낙타와 그 밖의 낙타과의 동물[카멜리대(Camelidae)과],2016.03
-280984,67008,2341,0106191000,347992,3932,개,2016.03
-1952664,58740,284,0106194000,2011404,215,곰,2016.03
-610331,146430,2039,0106199000,756761,3898,기타,2016.03
-4699,0,0,0106201000,4699,28,뱀,2016.03
-80707,0,0,0106202000,80707,7426,자라,2016.03
-132841,0,0,0106203000,132841,780,거북,2016.03
-45329,1400,6,0106209000,46729,147,기타,2016.03
-62909,0,0,0106320000,62909,158,앵무류[패럿류(parrots)ㆍ패러키트류(parakeets)ㆍ금강앵무류ㆍ유황앵무류를 포함한다],2016.03
-2460,0,0,0106390000,2460,38,기타,2016.03
-98851,0,0,0106419000,98851,5557,기타,2016.03
-472,0,0,0106490000,472,17,기타,2016.03
-8537,0,0,0106901000,8537,67,양서류,2016.03
-341768,0,0,0106903010,341768,22684,갯지렁이,2016.03
-13536,0,0,0106903090,13536,8,기타,2016.03
-40996,1268,48,0106909000,42264,1770,기타,2016.03
-608275,108145,2000,0101291000,716420,13000,경주말,2016.04
-56299,0,0,0101299000,56299,3000,기타,2016.04
-526250,0,0,0103100000,526250,41618,번식용,2016.04
-26318,0,0,0105111000,26318,655,번식용,2016.04
40909,40909,170,0106122000,0,0,"물개, 바다사자와 바다코끼리(기각아목의 포유동물)",2016.04
-9905,0,0,0106149000,9905,4,기타,2016.04
-174608,53535,5659,0106191000,228143,2862,개,2016.04
-686751,36090,723,0106199000,722841,3017,기타,2016.04
-25567,0,0,0106201000,25567,65,뱀,2016.04
-58206,0,0,0106202000,58206,5443,자라,2016.04
-37005,0,0,0106203000,37005,659,거북,2016.04
-61715,0,0,0106209000,61715,138,기타,2016.04
-56988,0,0,0106320000,56988,172,앵무류[패럿류(parrots)ㆍ패러키트류(parakeets)ㆍ금강앵무류ㆍ유황앵무류를 포함한다],2016.04
-13949,0,0,0106390000,13949,80,기타,2016.04
-71453,0,0,0106419000,71453,3933,기타,2016.04
-42392,0,0,0106490000,42392,1919,기타,2016.04
-23713,3347,95,0106901000,27060,224,양서류,2016.04
-485348,0,0,0106903010,485348,31818,갯지렁이,2016.04
-10872,0,0,0106903090,10872,10,기타,2016.04
-31665,0,0,0106909000,31665,1220,기타,2016.04
-1149596,0,0,0101291000,1149596,9850,경주말,2016.05
-125337,0,0,0101299000,125337,1500,기타,2016.05
-827986,0,0,0103100000,827986,25720,번식용,2016.05
-876391,0,0,0105111000,876391,4675,번식용,2016.05
-54082,0,0,0105131000,54082,616,번식용,2016.05
-59713,0,0,0106110000,59713,192,영장류,2016.05
-162627,54870,4260,0106191000,217497,2490,개,2016.05
-651803,34872,817,0106199000,686675,3144,기타,2016.05
-8890,0,0,0106201000,8890,33,뱀,2016.05
-116857,0,0,0106202000,116857,10355,자라,2016.05
-56651,0,0,0106203000,56651,218,거북,2016.05
-51881,0,0,0106209000,51881,154,기타,2016.05
-75350,0,0,0106320000,75350,163,앵무류[패럿류(parrots)ㆍ패러키트류(parakeets)ㆍ금강앵무류ㆍ유황앵무류를 포함한다],2016.05
-9882,0,0,0106390000,9882,46,기타,2016.05
-61359,0,0,0106490000,61359,1037,기타,2016.05
-15260,8394,230,0106901000,23654,123,양서류,2016.05
-659194,0,0,0106903010,659194,43413,갯지렁이,2016.05
-466,0,0,0106903090,466,400,기타,2016.05
-26770,0,0,0106909000,26770,679,기타,2016.05
-59665,0,0,0101219000,59665,2000,기타,2016.06
-4001409,0,0,0101291000,4001409,53996,경주말,2016.06
-746554,0,0,0101299000,746554,17050,기타,2016.06
-1294665,0,0,0103100000,1294665,55000,번식용,2016.06
-24010,0,0,0103910000,24010,50,중량이 50킬로그램 미만인 것,2016.06
-489176,14820,96,0105111000,503996,3049,번식용,2016.06
-237366,0,0,0105991010,237366,270,번식용,2016.06
-310500,0,0,0106110000,310500,337,영장류,2016.06
-7000,0,0,0106121000,7000,149,"고래ㆍ돌고래ㆍ쇠돌고래(고래목의 포유동물), 매너티ㆍ듀공(바다소목의 포유동물)",2016.06
-143751,76762,2407,0106191000,220513,2701,개,2016.06
-8762,0,0,0106195090,8762,62,기타,2016.06
-688429,32680,755,0106199000,721109,4634,기타,2016.06
-11442,0,0,0106201000,11442,93,뱀,2016.06
-64570,0,0,0106202000,64570,5688,자라,2016.06
-62295,0,0,0106203000,62295,260,거북,2016.06
-49723,0,0,0106209000,49723,118,기타,2016.06
-77081,0,0,0106320000,77081,150,앵무류[패럿류(parrots)ㆍ패러키트류(parakeets)ㆍ금강앵무류ㆍ유황앵무류를 포함한다],2016.06
-4905,0,0,0106390000,4905,6,기타,2016.06
-5363,0,0,0106419000,5363,63,기타,2016.06
-32646,0,0,0106490000,32646,968,기타,2016.06
-22699,0,0,0106901000,22699,154,양서류,2016.06
-618364,0,0,0106903010,618364,42259,갯지렁이,2016.06
-378,0,0,0106903020,378,4,실지렁이,2016.06
-9987,0,0,0106903090,9987,69,기타,2016.06
-11334,0,0,0106909000,11334,383,기타,2016.06
-817574,0,0,0101291000,817574,12600,경주말,2016.07
-908219,0,0,0101299000,908219,13150,기타,2016.07
-936567,0,0,0103100000,936567,55217,번식용,2016.07
-1254481,0,0,0105111000,1254481,3296,번식용,2016.07
-18833,0,0,0105119000,18833,410,기타,2016.07
-215074,0,0,0105991010,215074,270,번식용,2016.07
-80050,0,0,0106110000,80050,100,영장류,2016.07
-8882,0,0,0106122000,8882,45,"물개, 바다사자와 바다코끼리(기각아목의 포유동물)",2016.07
-47933,0,0,0106130000,47933,1200,낙타와 그 밖의 낙타과의 동물[카멜리대(Camelidae)과],2016.07
-160595,67394,2768,0106191000,227989,2739,개,2016.07
-443,0,0,0106195090,443,3,기타,2016.07
-460124,118064,743,0106199000,578188,3517,기타,2016.07
-6795,0,0,0106201000,6795,21,뱀,2016.07
-87954,0,0,0106202000,87954,7894,자라,2016.07
-69966,0,0,0106203000,69966,354,거북,2016.07
-28761,0,0,0106209000,28761,104,기타,2016.07
-86304,0,0,0106320000,86304,180,앵무류[패럿류(parrots)ㆍ패러키트류(parakeets)ㆍ금강앵무류ㆍ유황앵무류를 포함한다],2016.07
-18018,0,0,0106390000,18018,74,기타,2016.07
-45,0,0,0106411000,45,5,꿀벌,2016.07
-30919,0,0,0106490000,30919,1532,기타,2016.07
-7881,0,0,0106901000,7881,48,양서류,2016.07
-595260,0,0,0106903010,595260,41462,갯지렁이,2016.07
-7448,0,0,0106903090,7448,64,기타,2016.07
-6299,1159,48,0106909000,7458,226,기타,2016.07
-827310,0,0,0101291000,827310,18450,경주말,2016.08
-685170,0,0,0101299000,685170,18400,기타,2016.08
-215905,0,0,0103100000,215905,13496,번식용,2016.08
-1592137,0,0,0105111000,1592137,5268,번식용,2016.08
-68984,0,0,0105119000,68984,2639,기타,2016.08
-428919,0,0,0105991010,428919,537,번식용,2016.08
-100000,0,0,0106121000,100000,400,"고래ㆍ돌고래ㆍ쇠돌고래(고래목의 포유동물), 매너티ㆍ듀공(바다소목의 포유동물)",2016.08
100,100,2,0106149000,0,0,기타,2016.08
-219507,81544,1976,0106191000,301051,2895,개,2016.08
-135000,0,0,0106195010,135000,125,번식용,2016.08
-4000,0,0,0106195090,4000,26,기타,2016.08
-678141,19301,505,0106199000,697442,3458,기타,2016.08
-13656,0,0,0106201000,13656,53,뱀,2016.08
-73050,0,0,0106202000,73050,6420,자라,2016.08
-171489,0,0,0106203000,171489,2714,거북,2016.08
-28584,0,0,0106209000,28584,120,기타,2016.08
-68815,0,0,0106320000,68815,100,앵무류[패럿류(parrots)ㆍ패러키트류(parakeets)ㆍ금강앵무류ㆍ유황앵무류를 포함한다],2016.08
-31151,0,0,0106390000,31151,80,기타,2016.08
-25227,0,0,0106490000,25227,1028,기타,2016.08
-9351,0,0,0106901000,9351,177,양서류,2016.08
-634403,0,0,0106903010,634403,43901,갯지렁이,2016.08
-9033,0,0,0106903090,9033,55,기타,2016.08
-26109,0,0,0106909000,26109,520,기타,2016.08
-500279,0,0,0101291000,500279,3000,경주말,2016.09
-273595,0,0,0101299000,273595,6700,기타,2016.09
-1504095,14820,96,0105111000,1518915,4589,번식용,2016.09
-30000,0,0,0105119000,30000,462,기타,2016.09
-341000,0,0,0106110000,341000,394,영장류,2016.09
-392,0,0,0106149000,392,2,기타,2016.09
-207502,72307,2492,0106191000,279809,2995,개,2016.09
-4433,0,0,0106195090,4433,16,기타,2016.09
-646913,32305,764,0106199000,679218,3875,기타,2016.09
-30575,0,0,0106201000,30575,1356,뱀,2016.09
-58582,0,0,0106202000,58582,5361,자라,2016.09
-49438,0,0,0106203000,49438,416,거북,2016.09
-30787,0,0,0106209000,30787,114,기타,2016.09
-101225,0,0,0106320000,101225,413,앵무류[패럿류(parrots)ㆍ패러키트류(parakeets)ㆍ금강앵무류ㆍ유황앵무류를 포함한다],2016.09
-16388,0,0,0106390000,16388,100,기타,2016.09
-94774,0,0,0106490000,94774,3064,기타,2016.09
-6780,0,0,0106901000,6780,99,양서류,2016.09
-747488,0,0,0106903010,747488,53001,갯지렁이,2016.09
-6639,0,0,0106903090,6639,5,기타,2016.09
-75626,0,0,0106909000,75626,1542,기타,2016.09
-637570,0,0,0101291000,637570,35500,경주말,2016.10
-85142,0,0,0101299000,85142,900,기타,2016.10
-902668,0,0,0102211000,902668,4850,젖소,2016.10
-347776,0,0,0103100000,347776,19310,번식용,2016.10
-327585,0,0,0105111000,327585,2056,번식용,2016.10
-120700,0,0,0106110000,120700,148,영장류,2016.10
-161713,68470,1737,0106191000,230183,2088,개,2016.10
-5586,0,0,0106195090,5586,36,기타,2016.10
-648123,33857,802,0106199000,681980,3263,기타,2016.10
-16125,0,0,0106201000,16125,142,뱀,2016.10
-83680,0,0,0106202000,83680,7809,자라,2016.10
